shapes,shape_id,X,Y
,GPi_shape17,186,373
,GPi_shape17,179,369
,GPi_shape17,171,364
,GPi_shape17,173,364
,GPi_shape18,95,228
,GPi_shape18,94,235
,GPi_shape18,96,250
,GPi_shape18,102,267
,GPi_shape18,105,276
,GPi_shape18,107,291
,GPi_shape18,109,305
,GPi_shape18,112,316
,GPi_shape18,114,318
,GPi_shape18,117,317
,GPi_shape18,118,312
,GPi_shape18,118,310
,GPi_shape18,121,312
,GPi_shape18,122,314
,GPi_shape18,123,316
,GPi_shape18,128,317
,GPi_shape18,132,320
,GPi_shape18,132,320
,GPi_shape18,132,311
,GPi_shape18,132,308
,GPi_shape18,136,307
,GPi_shape18,144,307
,GPi_shape18,150,304
,GPi_shape18,156,296
,GPi_shape18,165,285
,GPi_shape18,172,272
,GPi_shape18,178,262
,GPi_shape18,180,256
,GPi_shape18,178,244
,GPi_shape18,176,229
,GPi_shape18,176,221
,GPi_shape18,172,224
,GPi_shape18,165,225
,GPi_shape18,158,225
,GPi_shape18,154,225
,GPi_shape18,148,221
,GPi_shape18,142,217
,GPi_shape18,124,195
,GPi_shape18,122,191
,GPi_shape18,116,195
,GPi_shape18,110,200
,GPi_shape18,108,204
,GPi_shape18,103,210
,GPi_shape18,98,218
,GPi_shape18,95,227
,GPi_shape18,95,228
,GPi_shape19,341,167
,GPi_shape19,346,162
,GPi_shape19,349,159
,GPi_shape19,357,153
,GPi_shape19,371,147
,GPi_shape19,387,143
,GPi_shape19,389,143
,GPi_shape19,391,143
,GPi_shape20,380,307
,GPi_shape20,384,305
,GPi_shape20,387,306
,GPi_shape20,389,307
,GPi_shape20,392,306
,GPi_shape20,399,306
,GPi_shape20,404,303
,GPi_shape20,414,300
,GPi_shape20,417,300
,GPi_shape20,419,298
,GPi_shape20,419,297
,GPi_shape20,418,295
,GPi_shape20,418,295
,GPi_shape20,415,294
,GPi_shape20,419,291
,GPi_shape20,427,296
,GPi_shape20,430,296
,GPi_shape20,427,289
,GPi_shape20,427,287
,GPi_shape20,435,295
,GPi_shape20,447,295
,GPi_shape20,443,292
,GPi_shape20,435,286
,GPi_shape20,433,281
,GPi_shape20,431,275
,GPi_shape20,431,268
,GPi_shape20,431,266
,GPi_shape20,436,265
,GPi_shape20,438,260
,GPi_shape20,437,258
,GPi_shape20,436,255
,GPi_shape20,437,246
,GPi_shape20,437,229
,GPi_shape20,435,219
,GPi_shape20,431,207
,GPi_shape20,435,230
,GPi_shape20,433,246
,GPi_shape20,428,260
,GPi_shape20,423,264
,GPi_shape20,422,273
,GPi_shape20,418,283
,GPi_shape20,411,287
,GPi_shape20,404,290
,GPi_shape20,399,291
,GPi_shape20,397,291
,GPi_shape20,393,292
,GPi_shape20,392,294
,GPi_shape20,389,296
,GPi_shape20,388,297
,GPi_shape20,387,299
,GPi_shape20,384,299
,GPi_shape20,381,301
,GPi_shape20,379,303
,GPi_shape20,378,303
,GPi_shape20,377,304
,GPi_shape20,377,306
,GPi_shape20,379,306
,GPi_shape20,380,307
,GPi_shape21,243,102
,GPi_shape21,251,96
,GPi_shape21,255,93
,GPi_shape21,259,91
,GPi_shape21,271,86
,GPi_shape21,275,85
,GPi_shape21,281,81
,GPi_shape21,284,80
,GPi_shape21,292,75
,GPi_shape21,308,68
,GPi_shape21,321,65
,GPi_shape21,333,57
,GPi_shape21,337,53
,GPi_shape21,335,53
,GPi_shape21,331,55
,GPi_shape21,328,57
,GPi_shape21,320,61
,GPi_shape21,315,64
,GPi_shape21,312,66
,GPi_shape22,408,327
,GPi_shape22,414,334
,GPi_shape22,423,342
