shapes,shape_id,X,Y
,STN_shape9,99,246
,STN_shape9,101,243
,STN_shape9,105,240
,STN_shape9,107,241
,STN_shape9,109,243
,STN_shape9,111,237
,STN_shape9,123,226
,STN_shape9,134,223
,STN_shape9,146,222
,STN_shape9,156,219
,STN_shape9,164,214
,STN_shape9,169,206
,STN_shape9,174,197
,STN_shape9,174,188
,STN_shape9,174,182
,STN_shape9,174,175
,STN_shape9,175,170
,STN_shape9,184,163
,STN_shape9,186,157
,STN_shape9,191,144
,STN_shape9,195,136
,STN_shape9,195,125
,STN_shape9,195,106
,STN_shape9,196,103
,STN_shape9,199,99
,STN_shape9,199,92
,STN_shape9,194,90
,STN_shape9,189,84
,STN_shape9,183,74
,STN_shape9,179,68
,STN_shape9,174,64
,STN_shape9,165,55
,STN_shape9,159,49
,STN_shape9,145,40
,STN_shape9,138,35
,STN_shape9,129,29
,STN_shape9,125,27
,STN_shape9,119,25
,STN_shape9,109,23
,STN_shape9,103,25
,STN_shape9,101,27
,STN_shape9,94,31
,STN_shape9,96,34
,STN_shape9,101,33
,STN_shape9,107,30
,STN_shape9,114,29
,STN_shape9,123,32
,STN_shape9,141,42
,STN_shape9,153,50
,STN_shape9,166,66
,STN_shape9,175,81
,STN_shape9,176,101
,STN_shape9,173,116
,STN_shape9,167,125
,STN_shape9,155,141
,STN_shape9,147,146
,STN_shape9,136,153
,STN_shape9,128,156
,STN_shape9,133,158
,STN_shape9,139,162
,STN_shape9,141,166
,STN_shape9,142,174
,STN_shape9,139,182
,STN_shape9,133,192
,STN_shape9,126,204
,STN_shape9,121,214
,STN_shape9,112,224
,STN_shape9,104,235
,STN_shape9,101,238
,STN_shape9,93,243
,STN_shape9,91,245
,STN_shape9,89,249
,STN_shape10,3,191
,STN_shape10,21,190
,STN_shape10,29,188
,STN_shape10,56,184
,STN_shape10,70,181
,STN_shape10,77,181
,STN_shape10,90,176
,STN_shape10,104,169
,STN_shape10,117,161
,STN_shape10,128,156
,STN_shape10,143,149
,STN_shape10,152,142
,STN_shape10,159,134
,STN_shape10,164,128
,STN_shape10,172,115
,STN_shape10,175,102
,STN_shape10,176,89
,STN_shape10,173,77
,STN_shape10,165,66
,STN_shape10,159,57
,STN_shape10,153,51
,STN_shape10,139,42
,STN_shape10,129,35
,STN_shape10,120,31
,STN_shape10,113,29
,STN_shape10,107,31
,STN_shape10,97,34
,STN_shape10,93,35
,STN_shape10,92,35
,STN_shape10,92,37
,STN_shape10,94,40
,STN_shape10,98,41
,STN_shape10,109,38
,STN_shape10,109,42
,STN_shape10,110,43
,STN_shape10,125,39
,STN_shape10,126,44
,STN_shape10,131,48
,STN_shape10,141,51
,STN_shape10,141,56
,STN_shape10,148,61
,STN_shape10,155,63
,STN_shape10,155,66
,STN_shape10,150,68
,STN_shape10,150,72
,STN_shape10,157,75
,STN_shape10,162,75
,STN_shape10,161,78
,STN_shape10,156,78
,STN_shape10,150,74
,STN_shape10,149,73
,STN_shape10,148,68
,STN_shape10,144,63
,STN_shape10,139,60
,STN_shape10,137,62
,STN_shape10,135,62
,STN_shape10,135,64
,STN_shape10,133,59
,STN_shape10,130,53
,STN_shape10,125,51
,STN_shape10,120,52
,STN_shape10,117,53
,STN_shape10,117,55
,STN_shape10,116,55
,STN_shape10,117,50
,STN_shape10,114,49
,STN_shape10,110,48
,STN_shape10,100,48
,STN_shape10,93,49
,STN_shape10,82,53
,STN_shape10,79,55
,STN_shape10,79,61
,STN_shape10,75,63
,STN_shape10,72,65
,STN_shape10,71,67
,STN_shape10,71,73
,STN_shape10,76,81
,STN_shape10,81,89
,STN_shape10,85,94
,STN_shape10,90,98
,STN_shape10,97,106
,STN_shape10,102,108
,STN_shape10,108,106
,STN_shape10,113,101
,STN_shape10,114,97
,STN_shape10,118,99
,STN_shape10,114,102
,STN_shape10,110,105
,STN_shape10,108,107
,STN_shape10,111,113
,STN_shape10,118,113
,STN_shape10,122,112
,STN_shape10,132,109
,STN_shape10,138,105
,STN_shape10,151,102
,STN_shape10,156,104
,STN_shape10,160,107
,STN_shape10,161,108
,STN_shape10,152,104
,STN_shape10,149,104
,STN_shape10,143,106
,STN_shape10,132,110
,STN_shape10,126,115
,STN_shape10,124,124
,STN_shape10,136,129
,STN_shape10,137,132
,STN_shape10,138,133
,STN_shape10,138,139
,STN_shape10,134,132
,STN_shape10,130,127
,STN_shape10,121,130
,STN_shape10,116,132
,STN_shape10,111,137
,STN_shape10,107,147
,STN_shape10,105,159
,STN_shape10,104,164
,STN_shape10,103,164
,STN_shape10,102,157
,STN_shape10,104,147
,STN_shape10,108,137
,STN_shape10,114,130
,STN_shape10,121,127
,STN_shape10,121,120
,STN_shape10,116,118
,STN_shape10,110,118
,STN_shape10,104,119
,STN_shape10,100,122
,STN_shape10,98,123
,STN_shape10,96,124
,STN_shape10,95,125
,STN_shape10,90,130
,STN_shape10,88,131
,STN_shape10,88,130
,STN_shape10,90,128
,STN_shape10,94,122
,STN_shape10,94,114
,STN_shape10,92,112
,STN_shape10,89,108
,STN_shape10,84,106
,STN_shape10,83,103
,STN_shape10,79,100
,STN_shape10,73,93
,STN_shape10,71,92
,STN_shape10,71,89
,STN_shape10,67,83
,STN_shape10,63,80
,STN_shape10,60,80
,STN_shape10,55,82
,STN_shape10,52,85
,STN_shape10,49,91
,STN_shape10,45,96
,STN_shape10,42,105
,STN_shape10,43,121
,STN_shape10,43,125
,STN_shape10,41,129
,STN_shape10,40,134
,STN_shape10,41,136
,STN_shape10,44,138
,STN_shape10,44,141
,STN_shape10,44,147
,STN_shape10,41,149
,STN_shape10,38,152
,STN_shape10,38,160
,STN_shape10,43,163
,STN_shape10,43,168
,STN_shape10,45,173
,STN_shape10,47,177
,STN_shape10,42,174
,STN_shape10,41,171
,STN_shape10,37,163
,STN_shape10,30,161
,STN_shape10,21,165
,STN_shape10,15,171
,STN_shape10,16,172
,STN_shape10,16,170
,STN_shape10,15,166
,STN_shape10,25,162
,STN_shape10,28,159
,STN_shape10,35,152
,STN_shape10,38,140
,STN_shape10,36,136
,STN_shape10,28,138
,STN_shape10,21,142
,STN_shape10,20,143
,STN_shape10,21,140
,STN_shape10,26,138
,STN_shape10,31,135
,STN_shape10,35,131
,STN_shape10,39,124
,STN_shape10,37,121
,STN_shape10,36,120
,STN_shape10,34,110
,STN_shape10,38,101
,STN_shape10,42,92
,STN_shape10,44,90
,STN_shape10,44,86
,STN_shape10,44,81
,STN_shape10,39,79
,STN_shape10,38,81
,STN_shape10,34,81
,STN_shape10,30,79
,STN_shape10,24,80
,STN_shape10,18,82
,STN_shape10,17,87
,STN_shape10,16,93
,STN_shape10,14,97
,STN_shape10,9,101
,STN_shape10,5,106
,STN_shape10,3,191
,STN_shape11,109,244
,STN_shape11,108,256
,STN_shape11,108,267
,STN_shape11,109,281
,STN_shape11,111,290
,STN_shape11,117,299
,STN_shape11,124,308
,STN_shape11,132,314
,STN_shape11,144,318
,STN_shape11,150,321
,STN_shape11,154,325
,STN_shape11,155,324
,STN_shape11,156,321
,STN_shape11,159,317
,STN_shape11,164,306
,STN_shape11,170,299
,STN_shape11,178,289
,STN_shape11,177,280
,STN_shape11,176,272
,STN_shape11,173,263
,STN_shape11,169,256
,STN_shape11,166,250
,STN_shape11,159,246
,STN_shape11,150,241
,STN_shape11,144,236
,STN_shape11,140,227
,STN_shape11,137,223
,STN_shape11,132,223
,STN_shape11,127,225
,STN_shape11,123,227
,STN_shape11,117,232
,STN_shape11,111,237
,STN_shape11,111,242
,STN_shape11,109,244
,STN_shape12,174,351
,STN_shape12,177,348
,STN_shape12,180,349
,STN_shape12,189,350
,STN_shape12,189,347
,STN_shape12,191,338
,STN_shape12,193,334
,STN_shape12,200,325
,STN_shape12,203,324
,STN_shape12,204,320
,STN_shape12,191,303
,STN_shape12,186,296
,STN_shape12,184,293
,STN_shape12,179,288
,STN_shape12,174,294
,STN_shape12,167,302
,STN_shape12,165,306
,STN_shape12,161,313
,STN_shape12,160,312
,STN_shape12,156,321
,STN_shape12,156,325
,STN_shape12,156,326
,STN_shape12,163,331
,STN_shape12,168,336
,STN_shape12,168,340
,STN_shape12,170,342
,STN_shape12,172,348
,STN_shape12,173,350
,STN_shape12,174,351
,STN_shape13,167,254
,STN_shape13,169,256
,STN_shape13,173,263
,STN_shape13,176,272
,STN_shape13,177,280
,STN_shape13,178,289
,STN_shape13,183,293
,STN_shape13,190,302
,STN_shape13,197,310
,STN_shape13,199,314
,STN_shape13,204,322
,STN_shape13,209,317
,STN_shape13,212,313
,STN_shape13,212,311
,STN_shape13,216,304
,STN_shape13,215,294
,STN_shape13,207,281
,STN_shape13,202,270
,STN_shape13,198,264
,STN_shape13,196,257
,STN_shape13,190,250
,STN_shape13,186,246
,STN_shape13,183,249
,STN_shape13,170,251
,STN_shape13,167,250
,STN_shape13,167,254
,STN_shape14,140,227
,STN_shape14,144,236
,STN_shape14,150,241
,STN_shape14,159,246
,STN_shape14,166,250
,STN_shape14,172,250
,STN_shape14,178,250
,STN_shape14,181,249
,STN_shape14,185,248
,STN_shape14,186,246
,STN_shape14,166,231
,STN_shape14,161,231
,STN_shape14,159,232
,STN_shape14,152,231
,STN_shape14,145,227
,STN_shape14,141,227
,STN_shape14,140,227
,STN_shape15,166,230
,STN_shape15,171,236
,STN_shape15,180,242
,STN_shape15,186,248
,STN_shape15,191,251
,STN_shape15,197,264
,STN_shape15,200,265
,STN_shape15,201,254
,STN_shape15,205,247
,STN_shape15,214,236
,STN_shape15,222,232
,STN_shape15,225,232
,STN_shape15,226,224
,STN_shape15,221,220
,STN_shape15,214,218
,STN_shape15,211,219
,STN_shape15,206,218
,STN_shape15,200,214
,STN_shape15,195,203
,STN_shape15,190,199
,STN_shape15,185,197
,STN_shape15,174,198
,STN_shape15,171,202
,STN_shape15,168,207
,STN_shape15,167,212
,STN_shape15,164,218
,STN_shape15,164,226
,STN_shape15,166,230
,STN_shape16,190,198
,STN_shape16,196,203
,STN_shape16,202,214
,STN_shape16,206,218
,STN_shape16,211,219
,STN_shape16,214,218
,STN_shape16,219,217
,STN_shape16,223,216
,STN_shape16,222,213
,STN_shape16,223,210
,STN_shape16,224,205
,STN_shape16,225,196
,STN_shape16,224,188
,STN_shape16,221,183
,STN_shape16,214,177
,STN_shape16,207,172
,STN_shape16,201,172
,STN_shape16,192,174
,STN_shape16,186,178
,STN_shape16,186,185
,STN_shape16,186,192
,STN_shape16,187,194
,STN_shape16,190,198
,STN_shape17,222,215
,STN_shape17,222,219
,STN_shape17,228,221
,STN_shape17,236,228
,STN_shape17,244,233
,STN_shape17,250,236
,STN_shape17,254,237
,STN_shape17,264,244
,STN_shape17,264,242
,STN_shape17,262,236
,STN_shape17,258,230
,STN_shape17,254,228
,STN_shape17,248,224
,STN_shape17,245,218
,STN_shape17,237,213
,STN_shape17,230,210
,STN_shape17,223,211
,STN_shape17,221,214
,STN_shape17,222,215
,STN_shape18,183,166
,STN_shape18,179,166
,STN_shape18,176,170
,STN_shape18,176,171
,STN_shape18,172,177
,STN_shape18,174,187
,STN_shape18,174,191
,STN_shape18,173,194
,STN_shape18,173,197
,STN_shape18,178,192
,STN_shape18,180,186
,STN_shape18,184,178
,STN_shape18,186,173
,STN_shape18,186,170
,STN_shape18,184,167
,STN_shape18,184,166
,STN_shape18,183,166
,STN_shape19,239,212
,STN_shape19,241,215
,STN_shape19,245,220
,STN_shape19,248,226
,STN_shape19,255,228
,STN_shape19,262,231
,STN_shape19,274,233
,STN_shape19,283,234
,STN_shape19,287,234
,STN_shape19,296,234
,STN_shape19,292,231
,STN_shape19,283,224
,STN_shape19,279,219
,STN_shape19,276,220
,STN_shape19,275,216
,STN_shape19,276,212
,STN_shape19,274,204
,STN_shape19,266,194
,STN_shape19,264,194
,STN_shape19,259,193
,STN_shape19,254,192
,STN_shape19,247,193
,STN_shape19,243,194
,STN_shape19,239,199
,STN_shape19,239,206
,STN_shape19,239,209
,STN_shape19,239,212
,STN_shape20,288,209
,STN_shape20,297,215
,STN_shape20,309,219
,STN_shape20,318,218
,STN_shape20,331,216
,STN_shape20,338,210
,STN_shape20,335,199
,STN_shape20,329,187
,STN_shape20,317,180
,STN_shape20,309,177
,STN_shape20,299,176
,STN_shape20,292,174
,STN_shape20,281,175
,STN_shape20,275,177
,STN_shape20,271,180
,STN_shape20,269,185
,STN_shape20,275,194
,STN_shape20,277,200
,STN_shape20,288,209
,STN_shape21,233,185
,STN_shape21,235,187
,STN_shape21,240,191
,STN_shape21,247,190
,STN_shape21,259,191
,STN_shape21,262,190
,STN_shape21,260,184
,STN_shape21,253,181
,STN_shape21,245,180
,STN_shape21,239,181
,STN_shape21,233,182
,STN_shape21,233,185
,STN_shape22,213,371
,STN_shape22,217,375
,STN_shape22,226,381
,STN_shape22,244,386
,STN_shape22,252,387
,STN_shape22,269,391
,STN_shape22,274,380
,STN_shape22,279,364
,STN_shape22,275,351
,STN_shape22,275,339
,STN_shape22,277,324
,STN_shape22,278,312
,STN_shape22,275,297
,STN_shape22,255,300
,STN_shape22,259,308
,STN_shape22,257,328
,STN_shape22,255,330
,STN_shape22,241,339
,STN_shape22,229,344
,STN_shape22,226,351
,STN_shape22,218,353
,STN_shape22,215,358
,STN_shape22,213,361
,STN_shape22,214,369
,STN_shape22,213,371
,STN_shape23,269,391
,STN_shape23,276,391
,STN_shape23,282,393
,STN_shape23,301,389
,STN_shape23,313,382
,STN_shape23,321,379
,STN_shape23,318,370
,STN_shape23,317,358
,STN_shape23,320,343
,STN_shape23,320,326
,STN_shape23,311,308
,STN_shape23,307,299
,STN_shape23,284,298
,STN_shape23,275,297
,STN_shape23,278,307
,STN_shape23,279,312
,STN_shape23,279,322
,STN_shape23,277,329
,STN_shape23,275,336
,STN_shape23,275,344
,STN_shape23,275,354
,STN_shape23,279,364
,STN_shape23,277,376
,STN_shape23,273,382
,STN_shape23,269,391
,STN_shape24,321,379
,STN_shape24,330,372
,STN_shape24,341,367
,STN_shape24,353,357
,STN_shape24,362,342
,STN_shape24,367,334
,STN_shape24,369,324
,STN_shape24,370,314
,STN_shape24,367,304
,STN_shape24,362,296
,STN_shape24,358,293
,STN_shape24,341,294
,STN_shape24,325,298
,STN_shape24,319,299
,STN_shape24,313,299
,STN_shape24,308,298
,STN_shape24,311,308
,STN_shape24,320,326
,STN_shape24,320,343
,STN_shape24,317,358
,STN_shape24,318,370
,STN_shape24,321,379
,STN_shape25,255,299
,STN_shape25,263,298
,STN_shape25,272,297
,STN_shape25,276,296
,STN_shape25,272,290
,STN_shape25,271,281
,STN_shape25,268,272
,STN_shape25,268,260
,STN_shape25,264,245
,STN_shape25,255,237
,STN_shape25,250,236
,STN_shape25,246,234
,STN_shape25,236,227
,STN_shape25,228,222
,STN_shape25,226,221
,STN_shape25,227,232
,STN_shape25,232,233
,STN_shape25,240,235
,STN_shape25,246,239
,STN_shape25,250,243
,STN_shape25,254,249
,STN_shape25,256,257
,STN_shape25,257,263
,STN_shape25,257,269
,STN_shape25,257,275
,STN_shape25,253,279
,STN_shape25,251,288
,STN_shape25,253,294
,STN_shape25,253,299
,STN_shape25,255,299
,STN_shape26,276,296
,STN_shape26,284,297
,STN_shape26,297,299
,STN_shape26,308,298
,STN_shape26,299,286
,STN_shape26,292,275
,STN_shape26,283,260
,STN_shape26,277,253
,STN_shape26,274,244
,STN_shape26,274,233
,STN_shape26,268,232
,STN_shape26,257,231
,STN_shape26,260,235
,STN_shape26,262,239
,STN_shape26,265,241
,STN_shape26,267,245
,STN_shape26,268,260
,STN_shape26,268,272
,STN_shape26,271,281
,STN_shape26,272,290
,STN_shape26,276,296
,STN_shape27,308,298
,STN_shape27,315,298
,STN_shape27,325,298
,STN_shape27,333,296
,STN_shape27,334,294
,STN_shape27,331,290
,STN_shape27,326,286
,STN_shape27,321,278
,STN_shape27,314,272
,STN_shape27,313,269
,STN_shape27,308,264
,STN_shape27,303,257
,STN_shape27,301,252
,STN_shape27,298,247
,STN_shape27,293,240
,STN_shape27,293,235
,STN_shape27,274,233
,STN_shape27,274,244
,STN_shape27,277,253
,STN_shape27,283,260
,STN_shape27,292,275
,STN_shape27,299,286
,STN_shape27,308,298
,STN_shape28,293,235
,STN_shape28,293,240
,STN_shape28,298,247
,STN_shape28,301,252
,STN_shape28,303,257
,STN_shape28,308,264
,STN_shape28,313,269
,STN_shape28,314,272
,STN_shape28,321,278
,STN_shape28,326,286
,STN_shape28,331,290
,STN_shape28,333,296
,STN_shape28,340,294
,STN_shape28,342,293
,STN_shape28,346,293
,STN_shape28,356,293
,STN_shape28,357,293
,STN_shape28,356,288
,STN_shape28,349,277
,STN_shape28,340,267
,STN_shape28,330,254
,STN_shape28,326,250
,STN_shape28,319,246
,STN_shape28,307,241
,STN_shape28,296,235
,STN_shape28,291,235
,STN_shape28,293,235
,STN_shape29,201,376
,STN_shape29,207,376
,STN_shape29,211,380
,STN_shape29,216,382
,STN_shape29,223,390
,STN_shape29,228,395
,STN_shape29,232,394
,STN_shape29,243,396
,STN_shape29,255,398
,STN_shape29,273,396
,STN_shape29,293,394
,STN_shape29,304,391
,STN_shape29,318,387
,STN_shape29,325,384
,STN_shape29,334,382
,STN_shape29,351,372
,STN_shape29,367,360
,STN_shape29,367,355
,STN_shape29,368,352
,STN_shape29,370,347
,STN_shape29,376,338
,STN_shape29,377,306
,STN_shape29,372,293
,STN_shape29,366,279
,STN_shape29,361,271
,STN_shape29,355,264
,STN_shape29,345,256
,STN_shape29,334,249
,STN_shape29,324,246
,STN_shape29,323,246
,STN_shape29,328,252
,STN_shape29,334,259
,STN_shape29,340,268
,STN_shape29,354,286
,STN_shape29,359,293
,STN_shape29,366,303
,STN_shape29,369,311
,STN_shape29,370,321
,STN_shape29,367,335
,STN_shape29,361,345
,STN_shape29,351,359
,STN_shape29,342,366
,STN_shape29,330,373
,STN_shape29,311,384
,STN_shape29,306,386
,STN_shape29,298,389
,STN_shape29,286,392
,STN_shape29,269,392
,STN_shape29,254,388
,STN_shape29,244,386
,STN_shape29,229,381
,STN_shape29,222,379
,STN_shape29,216,376
,STN_shape29,208,373
,STN_shape29,202,372
,STN_shape29,200,373
,STN_shape29,201,376
,STN_shape30,306,220
,STN_shape30,312,226
,STN_shape30,323,228
,STN_shape30,335,231
,STN_shape30,342,234
,STN_shape30,339,227
,STN_shape30,337,217
,STN_shape30,337,211
,STN_shape30,333,216
,STN_shape30,327,217
,STN_shape30,314,219
,STN_shape30,309,219
,STN_shape30,303,218
,STN_shape30,306,220
,STN_shape31,174,358
,STN_shape31,179,363
