shapes,shape_id,X,Y
,VIM_shape9,27,223
,VIM_shape9,45,213
,VIM_shape9,58,199
,VIM_shape9,67,189
,VIM_shape9,85,180
,VIM_shape9,93,183
,VIM_shape9,86,200
,VIM_shape9,68,221
,VIM_shape9,39,241
,VIM_shape9,11,255
,VIM_shape9,8,258
,VIM_shape9,8,262
,VIM_shape9,31,266
,VIM_shape9,46,273
,VIM_shape9,52,277
,VIM_shape9,70,289
,VIM_shape9,75,295
,VIM_shape9,77,302
,VIM_shape9,82,309
,VIM_shape9,90,311
,VIM_shape9,94,309
,VIM_shape9,102,309
,VIM_shape9,122,325
,VIM_shape9,133,336
,VIM_shape9,143,347
,VIM_shape9,150,359
,VIM_shape9,149,361
,VIM_shape9,141,356
,VIM_shape9,112,335
,VIM_shape9,94,322
,VIM_shape9,85,315
,VIM_shape9,74,312
,VIM_shape9,61,309
,VIM_shape9,58,308
,VIM_shape9,56,310
,VIM_shape9,58,314
,VIM_shape9,62,320
,VIM_shape9,63,326
,VIM_shape9,63,330
,VIM_shape9,63,334
,VIM_shape9,60,340
,VIM_shape9,56,343
,VIM_shape9,53,345
,VIM_shape9,53,347
,VIM_shape9,54,348
,VIM_shape9,58,349
,VIM_shape9,65,349
,VIM_shape9,77,356
,VIM_shape9,82,358
,VIM_shape9,94,361
,VIM_shape9,102,362
,VIM_shape9,106,365
,VIM_shape9,107,367
,VIM_shape9,112,369
,VIM_shape9,113,367
,VIM_shape9,116,368
,VIM_shape9,126,375
,VIM_shape9,133,381
,VIM_shape9,133,385
,VIM_shape9,133,390
,VIM_shape9,136,390
,VIM_shape9,137,389
,VIM_shape9,142,391
,VIM_shape9,146,392
,VIM_shape9,154,395
,VIM_shape9,158,398
,VIM_shape9,164,398
,VIM_shape9,174,402
,VIM_shape9,182,406
,VIM_shape9,184,409
,VIM_shape9,187,411
,VIM_shape9,199,413
,VIM_shape9,202,415
,VIM_shape9,211,419
,VIM_shape9,214,422
,VIM_shape9,215,424
,VIM_shape9,219,424
,VIM_shape9,225,424
,VIM_shape9,233,427
,VIM_shape9,241,428
,VIM_shape9,253,430
,VIM_shape9,259,433
,VIM_shape9,258,438
,VIM_shape9,254,443
,VIM_shape9,252,449
,VIM_shape9,253,450
,VIM_shape9,252,452
,VIM_shape9,251,455
,VIM_shape9,249,458
,VIM_shape9,252,454
,VIM_shape9,254,450
,VIM_shape9,256,445
,VIM_shape9,258,442
,VIM_shape9,261,438
,VIM_shape9,264,434
,VIM_shape9,272,431
,VIM_shape9,282,432
,VIM_shape9,290,435
,VIM_shape9,304,438
,VIM_shape9,308,438
,VIM_shape9,321,440
,VIM_shape9,330,445
,VIM_shape9,334,447
,VIM_shape9,337,444
,VIM_shape9,344,444
,VIM_shape9,356,448
,VIM_shape9,366,449
,VIM_shape9,376,448
,VIM_shape9,386,448
,VIM_shape9,396,446
,VIM_shape9,404,444
,VIM_shape9,417,442
,VIM_shape9,428,441
,VIM_shape9,445,439
,VIM_shape9,449,442
,VIM_shape9,452,440
,VIM_shape9,454,438
,VIM_shape9,462,433
,VIM_shape9,471,432
,VIM_shape9,478,432
,VIM_shape9,487,433
,VIM_shape9,496,431
,VIM_shape9,511,423
