shapes,shape_id,X,Y
,Coronal_shape4,28.4578696,49.2665037
,Coronal_shape5,37.6788553,87.5305623
,Coronal_shape5,35.6120827,86.1858191
,Coronal_shape5,34.4992051,84.1075795
,Coronal_shape5,33.0683625,81.1735941
,Coronal_shape5,32.5914149,78.2396088
,Coronal_shape5,33.7042925,76.1613692
,Coronal_shape5,34.1812401,74.3276284
,Coronal_shape5,34.3402226,72.2493888
,Coronal_shape5,34.9761526,70.1711491
,Coronal_shape5,34.8171701,67.3594132
,Coronal_shape5,39.1096979,67.2371638
,Coronal_shape5,41.8124006,67.603912
,Coronal_shape5,45.4689984,68.4596577
,Coronal_shape5,47.0588235,72.8606357
,Coronal_shape5,48.3306836,77.7506112
,Coronal_shape5,48.0127186,82.396088
,Coronal_shape5,45.1510334,85.0855746
,Coronal_shape5,41.8124006,86.4303178
,Coronal_shape6,37.6788553,87.5305623
,Coronal_shape6,34.0222576,87.7750611
,Coronal_shape6,29.2527822,87.2860636
,Coronal_shape6,25.4372019,86.0635697
,Coronal_shape6,22.5755167,83.2518337
,Coronal_shape6,21.3036566,80.195599
,Coronal_shape6,19.3958665,77.0171149
,Coronal_shape6,17.9650238,74.5721271
,Coronal_shape6,19.3958665,72.7383863
,Coronal_shape6,20.3497615,70.9046455
,Coronal_shape6,21.1446741,69.0709046
,Coronal_shape6,23.6883943,69.193154
,Coronal_shape6,27.1860095,70.4156479
,Coronal_shape6,30.6836248,72.00489
,Coronal_shape6,32.7503975,73.3496333
,Coronal_shape6,34.1812401,74.3276284
,Coronal_shape6,33.7042925,76.1613692
,Coronal_shape6,32.5914149,78.2396088
,Coronal_shape6,33.0683625,81.1735941
,Coronal_shape6,34.4992051,84.1075795
,Coronal_shape6,35.6120827,86.1858191
,Coronal_shape6,37.6788553,87.5305623
,Coronal_shape7,21.1446741,69.0709046
,Coronal_shape7,20.8267091,66.992665
,Coronal_shape7,19.3958665,64.5476773
,Coronal_shape7,18.1240064,61.8581907
,Coronal_shape7,16.8521463,59.1687042
,Coronal_shape7,15.5802862,56.601467
,Coronal_shape7,14.9443561,54.400978
,Coronal_shape7,14.9443561,52.5672372
,Coronal_shape7,18.7599364,53.7897311
,Coronal_shape7,22.7344992,55.7457213
,Coronal_shape7,26.2321145,57.7017115
,Coronal_shape7,29.4117647,60.1466993
,Coronal_shape7,32.4324324,63.0806846
,Coronal_shape7,34.3402226,65.5256724
,Coronal_shape7,35.2941176,67.7261614
,Coronal_shape7,34.9761526,70.1711491
,Coronal_shape7,34.3402226,72.2493888
,Coronal_shape7,34.1812401,74.3276284
,Coronal_shape7,32.7503975,73.3496333
,Coronal_shape7,30.6836248,72.00489
,Coronal_shape7,27.1860095,70.4156479
,Coronal_shape7,23.6883943,69.193154
,Coronal_shape7,21.1446741,69.0709046
,Coronal_shape8,6.35930048,50.9779951
,Coronal_shape8,6.51828299,49.6332518
,Coronal_shape8,6.20031797,48.1662592
,Coronal_shape8,5.72337043,47.4327628
,Coronal_shape8,7.63116057,47.799511
,Coronal_shape8,10.8108108,48.4107579
,Coronal_shape8,13.5135135,48.4107579
,Coronal_shape8,15.2623211,48.7775061
,Coronal_shape8,17.0111288,50.9779951
,Coronal_shape8,18.4419714,52.6894866
,Coronal_shape8,18.7599364,53.7897311
,Coronal_shape8,14.9443561,52.5672372
,Coronal_shape8,12.0826709,52.3227384
,Coronal_shape8,9.3799682,51.2224939
,Coronal_shape9,35.4531002,37.7750611
,Coronal_shape9,32.7503975,36.5525672
,Coronal_shape9,29.5707472,34.9633252
,Coronal_shape9,26.8680445,33.4963325
,Coronal_shape9,23.2114467,32.7628362
,Coronal_shape9,19.7138315,32.1515892
,Coronal_shape9,17.8060413,31.2958435
,Coronal_shape9,16.3751987,29.8288509
,Coronal_shape9,15.1033386,28.7286064
